,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
197,Rosebank-Shore Acres-Park Hill,23421,12015,12682,5549,2738,7215,4539,2980,854,11044,5985,22585,415.7142857142857,-74.07417496428572,40.61178808571429,0.5130011528115793,0.5414798684940865,0.23692412791938858,0.11690363349131122,0.3080568720379147,0.19380043550659665,0.1272362409803168,0.07732705541470482,0.2649988930706221
198,Rosedale,24512,13098,1527,21507,435,1716,1624,3138,716,13686,6594,23593,264.9047619047619,-73.73401643809524,40.66162787619047,0.5343505221932114,0.0622960182767624,0.8774069843342036,0.01774640992167102,0.0700065274151436,0.0662532637075718,0.12801892950391644,0.0523162355691948,0.2794896791421184
199,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,67681,35562,46506,5137,12754,6276,10363,7357,2697,33573,14910,65781,339.94117647058823,-73.9427380254902,40.590686747058825,0.5254354988844727,0.6871352373635141,0.07590017877986437,0.18844284215658752,0.09272912634269588,0.1531153499505031,0.10870111257221376,0.08033240997229917,0.22666119396178228
200,Shirley Chisholm State Park,1724,1006,106,1277,78,447,207,246,89,929,450,1603,517.0,-73.8691389,40.6484545,0.5835266821345708,0.06148491879350348,0.7407192575406032,0.04524361948955916,0.25928074245939675,0.12006960556844548,0.14269141531322505,0.09580193756727665,0.280723643169058
201,Snug Harbor,1087,473,931,103,18,365,111,161,8,471,260,1069,311.0,-74.1032024,40.64223,0.43514259429622815,0.8564857405703772,0.09475620975160993,0.01655933762649494,0.3357865685372585,0.10211591536338546,0.14811407543698252,0.016985138004246284,0.2432179607109448
202,SoHo-Little Italy-Hudson Square,23171,11608,14358,429,7142,1459,3038,1722,542,15117,4018,22626,241.72222222222223,-73.99968579444445,40.722726655555554,0.5009710413879418,0.6196538776919425,0.018514522463424107,0.3082301152302447,0.06296663933364982,0.13111216606965603,0.07431703422381425,0.03585367467090031,0.17758331123486254
203,Soundview Park,130,34,60,70,0,0,0,0,0,104,88,130,28.0,-73.8712045,40.8165521,0.26153846153846155,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.676923076923077
204,Soundview-Bruckner-Bronx River,71557,37273,11897,24286,2396,44918,22691,10707,3886,32194,18791,68383,290.1607142857143,-73.87304136785714,40.830536058928566,0.5208854479645597,0.16625906619897424,0.33939377000153725,0.033483796134550076,0.6277233534105678,0.3171038472825859,0.14962896711712342,0.12070572156302417,0.27479051811122646
205,Soundview-Clason Point,37852,20943,15130,15156,540,23252,12428,6298,2067,14648,10965,36406,332.2692307692308,-73.86120302692308,40.81824717692307,0.5532864842016274,0.3997146782204375,0.4004015639860509,0.01426608897812533,0.6142872239247595,0.3283313959632252,0.16638486737820987,0.14111141452758055,0.3011866175905071
206,South Jamaica,41298,21930,1128,27316,3165,7356,7070,6282,3515,21216,11708,39942,300.9655172413793,-73.79275156551724,40.69423072068965,0.5310184512567194,0.027313671364230713,0.6614363891713885,0.07663809385442394,0.17812000581141943,0.17119473097970847,0.15211390382100828,0.16567684766214177,0.2931250312953783
207,South Ozone Park,85112,43182,12029,19473,23972,18750,10305,11075,4563,45469,22181,82359,327.0,-73.81860378245615,40.678621654385964,0.5073550145690384,0.14133142212613967,0.22879264968512078,0.2816524109408779,0.2202979603346179,0.12107575899990601,0.13012266190431432,0.10035408740020674,0.2693208999623599
208,South Richmond Hill,26008,12815,3193,2414,9969,6060,4447,3250,1271,14116,6859,25198,325.52941176470586,-73.82536221764705,40.69129748823529,0.49273300522916025,0.1227699169486312,0.09281759458628114,0.3833051368809597,0.23300522916025837,0.17098585050753615,0.12496155029221778,0.09003967129498441,0.27220414318596714
209,South Williamsburg,45861,22599,41657,2009,255,3873,22865,12339,557,12696,19458,40039,305.86206896551727,-73.95851822758621,40.703776858620685,0.49277163603061425,0.9083316979568696,0.043806284206624364,0.005560279976450579,0.08445084058350233,0.49857177122173524,0.26905213580166154,0.043872085696282294,0.48597617323109965
210,Spring Creek Park,889,505,770,0,20,39,0,41,20,553,120,889,313.0,-73.848588,40.6496649,0.5680539932508436,0.8661417322834646,0.0,0.02249718785151856,0.043869516310461196,0.0,0.04611923509561305,0.03616636528028933,0.13498312710911137
211,Spring Creek-Starrett City,12549,7559,3659,7825,367,2183,3735,1376,433,5096,2787,12411,466.2857142857143,-73.88292922857143,40.64837011428572,0.6023587536855526,0.29157701808909076,0.6235556618057215,0.029245358195872182,0.17395808430950674,0.2976332775519962,0.1096501713283927,0.08496860282574568,0.22455885907662557
212,Springfield Gardens (North)-Rochdale Village,30867,17928,557,28391,653,2379,2459,4005,1180,16095,7805,29927,362.63157894736844,-73.77203964736842,40.673162657894736,0.5808144620468462,0.01804516149933586,0.9197848835325753,0.021155279100657662,0.07707260180775585,0.07966436647552402,0.12975021868014383,0.07331469400434917,0.2608012831222642
213,Springfield Gardens (South)-Brookville,25355,14150,1326,21604,744,2003,2732,4098,1211,13140,7643,24374,304.44444444444446,-73.75986286111112,40.66159393888889,0.5580753303096037,0.05229737724314731,0.852060737527115,0.029343324788010255,0.07899822520212976,0.10774995070005916,0.16162492605008874,0.09216133942161339,0.31357183884467055
214,St. Albans,53330,28832,1386,47446,1216,3440,4592,7250,2864,29095,13902,51296,249.17021276595744,-73.76145954893617,40.694972236170216,0.5406337896118507,0.025989124320270018,0.889668104256516,0.022801425089068066,0.06450403150196887,0.08610538158634914,0.13594599662478904,0.09843615741536346,0.2710152838427948
215,St. George-New Brighton,18952,10051,6370,8311,1106,5334,5379,2887,527,8386,4335,18031,287.46666666666664,-74.08453676666666,40.64235028666667,0.5303398058252428,0.33611228366399326,0.43852891515407344,0.05835795694385817,0.28144786829886026,0.2838222878851836,0.15233220768256647,0.06284283329358455,0.24041927791026566
216,St. John Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8666471,40.7147523,,,,,,,,,
217,St. Michael's Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8993984,40.7639881,,,,,,,,,
218,Stuyvesant Town-Peter Cooper Village,22526,13080,17429,1108,2638,2071,2230,2011,329,14282,4546,22007,406.27272727272725,-73.9772388,40.732501345454544,0.5806623457338187,0.7737281363757436,0.049187605433721034,0.11710911835212644,0.09193820474118795,0.09899671490721833,0.08927461599928971,0.023035989357232882,0.2065706366156223
219,Sunnyside,51524,24792,32057,1356,12169,20376,6886,4925,1436,31710,9591,50220,247.30232558139534,-73.92123708139535,40.741982225581395,0.48117382190823693,0.6221760732862356,0.026317832466423413,0.23618119711202545,0.3954661905131589,0.1336464560204953,0.09558652278549802,0.045285398927783035,0.19097968936678614
220,Sunnyside Yards (South),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9255501,40.7497497,,,,,,,,,
221,Sunset Park (Central),50945,24693,10146,833,26677,18271,16138,6958,1956,26259,12030,48443,342.0,-74.008090234375,40.642085659375,0.4846991853960153,0.19915595249779175,0.016350966728825203,0.523643144567671,0.35864167239179506,0.31677299047992935,0.13657866326430465,0.07448874671541186,0.24833309250046445
222,Sunset Park (East)-Borough Park (West),32277,16427,10752,870,15950,7697,10956,4903,998,14911,8591,30577,347.1,-73.999393725,40.641133,0.508938253245345,0.33311646063760575,0.026954177897574125,0.4941599281221923,0.23846701985934257,0.3394367506273817,0.15190383245035163,0.06693045402722822,0.2809628151878863
223,Sunset Park (West),54887,26356,23727,2742,6472,34552,13787,7167,1996,28224,12771,52592,275.05,-74.00768985250001,40.651269022499996,0.48018656512471075,0.43228815566527595,0.049957184761418916,0.11791498897735347,0.6295115418951664,0.25118880609251737,0.13057736804707853,0.07071995464852608,0.24283160937024642
224,The Battery-Governors Island-Ellis Island-Liberty Island,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-74.02179655,40.692635325,,,,,,,,,
225,The Evergreens Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9012086,40.684294,,,,,,,,,
226,Throgs Neck-Schuylerville,46590,23636,25768,5872,2002,21680,5541,5616,1861,23170,12317,44842,288.3157894736842,-73.82256612631579,40.82673853421053,0.5073191672032625,0.5530800600987337,0.12603562996351148,0.0429705945481863,0.4653359089933462,0.1189311010946555,0.12054088860270444,0.08031937850668969,0.27467552740734136
227,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,30849,16188,21408,1402,6769,2541,2790,3822,721,14018,7469,29981,360.5,-74.12322377727273,40.599012009090906,0.5247495866964893,0.6939609063502868,0.045447178190541025,0.21942364420240526,0.08236895847515316,0.09044053291840902,0.12389380530973451,0.05143387073762306,0.2491244454821387
228,Tompkinsville-Stapleton-Clifton-Fox Hills,15480,7909,5771,5383,1096,5913,4516,2501,254,6349,4268,14920,288.9166666666667,-74.07983434166667,40.62493119166667,0.5109173126614988,0.37280361757105945,0.3477390180878553,0.07080103359173126,0.3819767441860465,0.2917312661498708,0.16156330749354006,0.04000630020475666,0.28605898123324397
229,Tottenville-Charleston,18069,9316,17090,78,583,1598,1221,2923,467,8114,5108,17484,455.5,-74.23940593,40.513483560000005,0.5155791687420443,0.9458188056893021,0.004316785654989208,0.03226520560075267,0.08843876252144557,0.06757429852233106,0.1617687752504289,0.05755484348040424,0.29215282544040266
230,Tremont,31225,16750,4445,12905,179,19572,11951,5239,1980,12964,9309,29459,258.2307692307692,-73.89070193461538,40.84643426923078,0.5364291433146517,0.1423538831064852,0.4132906325060048,0.005732586068855084,0.6268054443554844,0.38273819055244196,0.1677822257806245,0.1527306386917618,0.3159985063987237
231,Tribeca-Civic Center,22253,10874,16227,1118,3284,1532,915,2716,427,12528,5084,21106,438.6363636363636,-74.0079555090909,40.71757338181818,0.48865321529681394,0.729205051004359,0.05024041702242394,0.14757560778322024,0.06884465015952905,0.041118051498674334,0.12205095942120163,0.034083652618135375,0.24087937079503458
232,United Nations,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9673005,40.7503145,,,,,,,,,
233,University Heights (North)-Fordham,45414,23628,6246,7736,1510,34855,14152,6520,2988,22785,11399,43115,322.38709677419354,-73.9021964967742,40.86394480967742,0.5202800898401374,0.13753468093539437,0.1703439468005461,0.03324965869555643,0.7674946051878275,0.3116219667943806,0.14356806271193906,0.13113890717577353,0.2643859445668561
234,University Heights (South)-Morris Heights,55318,30485,4650,18414,1211,37682,23438,10624,2907,22840,17713,52752,282.0681818181818,-73.91537566590908,40.85165437272727,0.5510864456415633,0.08405943815756173,0.3328753751039445,0.021891608518023065,0.6811887631512347,0.42369572291116814,0.19205321956686794,0.127276707530648,0.33577873824689114
235,Upper East Side-Carnegie Hill,58301,32722,52144,517,3656,4145,2615,5447,887,31016,10528,56638,278.2037037037037,-73.96025808518519,40.77586209444444,0.5612596696454606,0.8943928920601705,0.008867772422428432,0.0627090444417763,0.07109655065950841,0.04485343304574536,0.09342892917788717,0.028598142893990198,0.1858822698541615
236,Upper East Side-Lenox Hill-Roosevelt Island,81784,45071,62594,2957,10867,8401,5511,6144,1513,51421,12630,78292,313.1636363636364,-73.95681301090909,40.76682651454546,0.551098014281522,0.7653575271446738,0.036156216374841045,0.13287440086080407,0.10272180377579966,0.06738481854641494,0.07512471877139783,0.029423776278174288,0.1613191641547029
237,Upper East Side-Yorkville,82432,47780,67845,2919,7487,8580,5478,6493,1689,54574,11472,78982,311.1090909090909,-73.94939750181818,40.77763850727273,0.5796292701863354,0.8230420225155279,0.03541100543478261,0.09082637810559006,0.10408579192546584,0.0664547748447205,0.07876795419254658,0.03094880345952285,0.14524828441923476
238,Upper West Side (Central),98136,54315,78334,5529,7193,13548,7325,8732,2441,59772,17241,94887,291.93333333333334,-73.97466755066667,40.787964676,0.5534666177549523,0.7982187984022173,0.05634018097334312,0.07329624194994701,0.1380533137686476,0.07464131409472569,0.08897856036520747,0.04083851970822459,0.1817003382971324
239,Upper West Side-Lincoln Square,61450,33544,47579,2601,7703,6479,4952,5176,1519,37171,10595,59090,306.1190476190476,-73.98324285952381,40.77555195952381,0.5458746948738812,0.7742717656631407,0.04232709519934907,0.12535394629780308,0.1054353132628153,0.08058584214808788,0.08423108218063466,0.04086519060557962,0.17930275850397698
240,Upper West Side-Manhattan Valley,52433,28840,30312,8426,5281,14310,10395,5412,2425,28586,11837,51005,361.34375,-73.966479771875,40.798975321875,0.5500352831232239,0.5781092060343677,0.16070032231609865,0.10071901283542807,0.2729197261266759,0.19825300860145328,0.10321743939885186,0.08483173581473448,0.23207528673659444
241,Van Cortlandt Park,165,112,35,104,0,52,45,39,0,64,62,159,39.0,-73.8812755,40.8952301,0.6787878787878788,0.21212121212121213,0.6303030303030303,0.0,0.3151515151515151,0.2727272727272727,0.23636363636363636,0.0,0.389937106918239
242,Wakefield-Woodlawn,46757,24998,10228,27619,2069,9876,6871,5868,2215,24581,11497,45496,239.3111111111111,-73.85386571333333,40.897621586666666,0.5346365250122976,0.21874799495262742,0.5906923027568065,0.04425005881472293,0.21121971041769147,0.1469512586350707,0.12549992514489808,0.09011024775232904,0.2527035343766485
243,Washington Heights (North),83217,42385,35011,8007,2093,53306,17504,8100,4862,46816,19330,80590,356.0,-73.93269561276595,40.854990053191486,0.509331026112453,0.42071932417655045,0.09621832077580302,0.02515111095088744,0.640566230457719,0.2103416369251475,0.09733588088972205,0.10385338345864661,0.23985606154609754
244,Washington Heights (South),85084,43397,26205,14416,3004,61569,21082,9150,5024,47422,19044,82227,325.1063829787234,-73.94016131702128,40.840429706382984,0.5100488928588218,0.3079897513045931,0.1694325607634808,0.03530628555310047,0.7236260636547412,0.24777866578910254,0.10754078322598844,0.10594238960819873,0.23160275821810355
245,West Farms,19887,10113,2586,4923,282,14960,7934,2865,1976,8907,5793,18767,331.64285714285717,-73.8803323642857,40.843141100000004,0.5085231558304419,0.1300346960325841,0.24754864987177552,0.014180117664806155,0.752250213707447,0.3989540906119576,0.14406396138180722,0.22184798473111036,0.30868013001545264
246,West New Brighton-Silver Lake-Grymes Hill,34406,17630,22934,6066,1854,8088,5186,5391,984,15979,9469,33233,290.7142857142857,-74.10419951785714,40.629781310714286,0.5124106260535953,0.6665697843399407,0.17630645817589954,0.0538859501249782,0.23507527756786606,0.15072952392024647,0.15668778701389294,0.06158082483259278,0.28492763217284023
247,West Village,34395,16987,30267,524,2367,2054,2559,2417,1183,24038,4044,33419,178.32142857142858,-74.0043486,40.73508666428571,0.4938799244076174,0.8799825556040122,0.015234772496002327,0.0688181421718273,0.05971798226486408,0.07440034888791976,0.07027184183747638,0.04921374490390216,0.12100900685238936
248,Westchester Square,15615,8204,2922,2392,3391,9101,3867,2328,1176,7879,3976,14865,260.7692307692308,-73.84782793076923,40.83911823076923,0.525392251040666,0.1871277617675312,0.1531860390650016,0.21716298430995837,0.5828370156900416,0.24764649375600384,0.14908741594620556,0.14925751998984643,0.2674739320551631
249,Westerleigh-Castleton Corners,30455,15294,25760,969,2537,4727,2772,3441,860,15261,7249,29535,365.8181818181818,-74.12981582727274,40.617397013636364,0.5021835494992613,0.8458381218190774,0.03181743556066327,0.08330323428008538,0.15521260876703333,0.09101953702183549,0.11298637333771137,0.056352794705458356,0.24543761638733705
250,Whitestone-Beechhurst,29088,14920,20732,131,6793,3430,1374,3252,769,14387,6910,28239,348.3181818181818,-73.8107535,40.78747196818182,0.5129262926292629,0.7127337733773378,0.004503575357535754,0.23353272827282728,0.11791804180418042,0.04723597359735974,0.1117986798679868,0.05345103218183082,0.2446970501788307
251,Williamsbridge-Olinville,60040,32396,6012,42499,748,16499,13597,9495,4333,30064,17895,57256,265.0,-73.86090393653846,40.880497825000006,0.5395736175882745,0.10013324450366422,0.7078447701532312,0.01245836109260493,0.27480013324450364,0.22646568954030646,0.1581445702864757,0.1441258648217137,0.3125436635461786
252,Williamsburg,56137,28126,39125,3278,4093,18852,10225,5493,2115,35696,10317,53695,289.64102564102564,-73.9581030025641,40.71281502564103,0.5010242798867057,0.6969556620410781,0.05839286032385058,0.07291091437020147,0.33582129433350555,0.18214368420115076,0.0978499029160803,0.059250336172120124,0.19214079523233077
253,Windsor Terrace-South Slope,23023,12170,18444,745,1865,3809,1701,2865,612,13744,4929,21831,246.5909090909091,-73.97980554090908,40.656361827272725,0.528601832949659,0.8011119315467141,0.032358945402423664,0.08100595057116797,0.16544325239977414,0.0738826391000304,0.12444077661468966,0.04452852153667055,0.22577985433557785
254,Woodhaven,43060,21671,21350,1825,8815,25009,5061,5549,1531,22877,10089,41417,349.0,-73.85790631851852,40.69157412592593,0.5032745006967023,0.4958197863446354,0.04238272178355783,0.20471435206688343,0.5807942405945192,0.11753367394333489,0.12886669763121225,0.06692311054771168,0.24359562498490958
255,Woodside,52637,25726,23777,545,22549,19159,6660,5526,1534,28230,12132,50810,349.0625,-73.90193004375,40.743440934375,0.4887436594030815,0.4517164732032601,0.01035393354484488,0.42838687615175636,0.3639835096985011,0.1265269677223246,0.10498318673176663,0.054339355295784625,0.23877189529620155
256,Yankee Stadium-Macombs Dam Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9264722,40.8299343,,,,,,,,,
