,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
198,Rosebank-Shore Acres-Park Hill,22498,11799,12340,5610,2374,6637,4609,3131,821,10576,6304,21734,435.46153846153845,-74.07456136153846,40.61115774615385,0.5244466174771091,0.5484931993955018,0.24935549826651257,0.10552049071028535,0.29500400035558716,0.20486265445817406,0.13916792603787004,0.0776285930408472,0.29005245237876137
199,Rosedale,25129,13737,1599,22194,401,1740,1953,3393,879,13938,7295,24070,274.6666666666667,-73.73401643809524,40.66162787619047,0.5466592383302161,0.0636316606311433,0.8832026742011222,0.015957658482231685,0.06924270762863624,0.07771897011421067,0.13502327987584067,0.06306500215238915,0.3030743664312422
200,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,66293,34774,46587,5209,11304,5809,10610,7176,3216,32922,14677,64276,342.47058823529414,-73.9427380254902,40.590686747058825,0.52455010332916,0.7027438794442852,0.07857541520220838,0.17051574072677356,0.08762614454014753,0.1600470637925573,0.10824672288175222,0.09768543830872972,0.22834339411288818
201,Shirley Chisholm State Park,1348,779,93,958,89,357,91,162,108,812,393,1318,420.0,-73.8691389,40.6484545,0.577893175074184,0.06899109792284866,0.7106824925816023,0.06602373887240356,0.26483679525222553,0.06750741839762611,0.1201780415430267,0.1330049261083744,0.29817905918057663
202,Snug Harbor,1163,545,1033,76,19,422,105,212,8,468,298,1126,308.0,-74.1032024,40.64223,0.468615649183147,0.8882201203783319,0.06534823731728288,0.01633705932932072,0.36285468615649186,0.09028374892519346,0.1822871883061049,0.017094017094017096,0.26465364120781526
203,SoHo-Little Italy-Hudson Square,23085,11505,14569,386,6947,1394,2717,1930,719,14845,4264,22602,226.33333333333334,-73.99968579444445,40.722726655555554,0.4983755685510071,0.6311024474767165,0.016720814381633094,0.30093134069742256,0.06038553173056097,0.1176954732510288,0.08360407190816548,0.048433816099696866,0.1886558711618441
204,Soundview Park,123,33,58,65,0,0,0,0,0,98,84,123,26.0,-73.8712045,40.8165521,0.2682926829268293,0.4715447154471545,0.5284552845528455,0.0,0.0,0.0,0.0,0.0,0.6829268292682927
205,Soundview-Bruckner-Bronx River,71916,37360,11478,24212,2538,45248,23640,11164,4655,33010,19528,68968,290.14285714285717,-73.87304136785714,40.830536058928566,0.5194949663496301,0.15960287001501752,0.336670560097892,0.03529117303520774,0.6291784860114578,0.3287168363090272,0.15523666499805328,0.14101787337170554,0.28314580675095696
206,Soundview-Clason Point,37488,20924,14055,15066,653,23050,12638,6173,1951,14818,10984,36174,335.65384615384613,-73.86120302692308,40.81824717692307,0.5581519419547588,0.37491997439180536,0.4018886043533931,0.017418907383696117,0.6148634229620145,0.3371212121212121,0.16466602646180112,0.13166419219867728,0.3036435008569691
207,South Jamaica,39788,20867,1372,26573,2637,7256,7597,6159,3713,20389,11623,38462,298.0344827586207,-73.79275156551724,40.69423072068965,0.5244546094299789,0.034482758620689655,0.6678646828189404,0.06627626420026139,0.18236654267618377,0.19093696591937268,0.1547954157032271,0.18210799941144734,0.302194373667516
208,South Ozone Park,85411,43275,12882,19758,22398,18821,12117,11810,4980,45809,22843,82751,329.63157894736844,-73.81860449999999,40.678621749122804,0.5066677594220885,0.15082366439919917,0.23132851740408145,0.262237885049935,0.22035803350856448,0.1418669726381848,0.1382725878399738,0.10871226178261914,0.27604500247731145
209,South Richmond Hill,26598,13165,3871,2678,9810,6193,4701,3613,1217,14008,7151,25697,334.11764705882354,-73.82536221764705,40.69129748823529,0.49496202722009175,0.14553725844048424,0.10068426197458455,0.36882472366343333,0.23283705541770058,0.1767426122264832,0.1358372809985713,0.08687892632781267,0.27828151146048175
210,South Williamsburg,45243,21934,41492,1690,207,3567,23698,11860,532,12149,19178,39357,304.17241379310343,-73.95851822758621,40.703776858620685,0.48480427911500124,0.9170921468514467,0.03735384479366974,0.004575293415555998,0.07884092566805914,0.5237937360475654,0.26213999955794265,0.04378961231377068,0.4872830754376604
211,Spring Creek Park,1012,551,861,0,28,36,0,60,30,607,168,1012,331.0,-73.848588,40.6496649,0.5444664031620553,0.8507905138339921,0.0,0.02766798418972332,0.03557312252964427,0.0,0.05928853754940711,0.04942339373970346,0.16600790513833993
212,Spring Creek-Starrett City,12388,7519,3821,7388,326,2208,3837,1315,502,4830,2764,12169,454.85714285714283,-73.88292922857143,40.64837011428572,0.6069583467872134,0.3084436551501453,0.5963835970293833,0.02631578947368421,0.17823700355182434,0.3097352276396513,0.1061511139812722,0.10393374741200828,0.22713452214643767
213,Springfield Gardens (North)-Rochdale Village,31157,18253,522,28912,616,2127,2736,4401,1377,16497,8615,30245,369.94736842105266,-73.77203964736842,40.673162657894736,0.5858394582276856,0.01675385948582983,0.9279455660044292,0.019770838013929454,0.0682671630773181,0.0878133324774529,0.1412523670443239,0.08346972176759411,0.28484046949909075
214,Springfield Gardens (South)-Brookville,24233,13842,1316,20984,329,2136,2907,3939,1265,12568,7226,23218,299.6111111111111,-73.75986286111112,40.66159393888889,0.571204555771056,0.05430611150084595,0.8659266289770148,0.013576527875211488,0.08814426608343993,0.11996038459951307,0.1625469401229728,0.1006524506683641,0.31122405030579725
215,St. Albans,53063,28871,1343,47199,983,3513,4917,7564,3437,29317,14806,51137,254.2340425531915,-73.7614582319149,40.694971721276595,0.5440891016339069,0.025309537719314778,0.889489851685732,0.018525149350771725,0.06620432316303262,0.09266343780035052,0.1425475378323879,0.11723573353344476,0.2895359524414807
216,St. George-New Brighton,18915,9764,6189,8855,1184,4783,5507,3075,519,8355,4734,18056,294.2,-74.08442882,40.642359533333334,0.5162040708432462,0.32720063441712927,0.4681469733016125,0.06259582342056569,0.2528680941052075,0.29114459423737776,0.1625693893735131,0.06211849192100539,0.26218431546300397
217,St. John Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8666471,40.7147523,,,,,,,,,
218,St. Michael's Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8993984,40.7639881,,,,,,,,,
219,Stuyvesant Town-Peter Cooper Village,21462,12892,17108,728,2456,1778,2289,1994,362,13790,3849,21045,354.3636363636364,-73.9772388,40.732501345454544,0.6006895909048551,0.7971298108284409,0.033920417482061316,0.11443481502189917,0.08284409654272668,0.10665362035225048,0.09290839623520641,0.02625090645395214,0.18289379900213829
220,Sunnyside,52388,26150,32356,1315,12405,21246,7824,5651,1537,31490,10455,50718,254.48837209302326,-73.92123708139535,40.741982225581395,0.4991601130029778,0.6176223562647934,0.025101168206459495,0.23679086813774147,0.4055508895166832,0.14934717874322365,0.10786821409483088,0.048809145760558906,0.20613983201230332
221,Sunnyside Yards (South),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9255501,40.7497497,,,,,,,,,
222,Sunset Park (Central),52130,25252,9947,945,27537,18687,18656,7387,2315,26285,13015,49357,354.75,-74.008090234375,40.642085659375,0.48440437368118167,0.19081143295607136,0.018127757529253788,0.5282370995587953,0.3584692115864186,0.35787454440821026,0.14170343372338384,0.08807304546319193,0.2636910671232044
223,Sunset Park (East)-Borough Park (West),33055,16745,10613,798,16459,7729,11757,5070,1065,15447,8845,31226,353.8,-73.999393725,40.641133,0.5065799425200423,0.3210709423687793,0.02414158221146574,0.49792769626380273,0.23382241718348207,0.3556799273937377,0.15338072908788383,0.06894542629636823,0.28325754179209633
224,Sunset Park (West),55151,26339,21501,2634,6267,35363,14840,7188,2284,28703,13455,52980,280.075,-74.00768985250001,40.651269022499996,0.4775797356348933,0.38985693822414824,0.047759786767239035,0.11363347899403456,0.6412032420083045,0.2690794364562746,0.13033308552882086,0.07957356373898199,0.2539637599093998
225,The Battery-Governors Island-Ellis Island-Liberty Island,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-74.02179655,40.692635325,,,,,,,,,
226,The Evergreens Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9012086,40.684294,,,,,,,,,
227,Throgs Neck-Schuylerville,47429,24321,26179,5816,1707,21437,6172,6074,1967,23762,12733,45826,296.4736842105263,-73.82256612631579,40.82673853421053,0.512787535052394,0.5519618798625313,0.12262539796327142,0.03599063863880748,0.4519808555946784,0.1301313542347509,0.12806510784541103,0.08277922733776619,0.27785536594946103
228,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,30492,16179,22233,1388,5711,2986,2573,3835,716,13898,7391,29602,362.22727272727275,-74.12322377727273,40.599012009090906,0.5305981896890988,0.7291420700511609,0.04552013642922734,0.1872950282041191,0.09792732520005247,0.08438278892824347,0.12577069395251214,0.05151820405813786,0.2496790757381258
229,Tompkinsville-Stapleton-Clifton-Fox Hills,15735,8074,5479,5382,1089,6297,4879,2742,421,6584,4303,15073,291.8333333333333,-74.07968169166666,40.624963208333334,0.5131236097870988,0.34820463933905305,0.34204003813155387,0.06920877025738799,0.4001906577693041,0.31007308547823326,0.1742612011439466,0.06394289185905225,0.2854773435945067
230,Tottenville-Charleston,18572,9528,16848,69,707,1706,1398,2855,595,8271,4967,18027,465.3,-74.23937971000001,40.51345786,0.5130303682963601,0.9071720870127074,0.003715270299375404,0.03806805944432479,0.09185871203962954,0.07527460693517123,0.15372603919879388,0.07193809696530044,0.27553114772286014
231,Tremont,30622,16528,3873,11080,168,19497,12644,5311,2086,12211,9277,28949,251.46153846153845,-73.89070193461538,40.84643426923078,0.539742668669584,0.12647769577427992,0.36183136307230096,0.0054862517144536604,0.6366991052184704,0.41290575403304813,0.17343739794918686,0.17082957988698713,0.3204601195205361
232,Tribeca-Civic Center,21522,10517,15790,1080,3114,1811,996,2566,402,12212,5093,20561,417.45454545454544,-74.0079555090909,40.71757338181818,0.4886627636836725,0.7336678747328316,0.05018120992472819,0.14468915528296628,0.08414645479044698,0.04627822693058266,0.11922683765449307,0.03291844087782509,0.24770196002139974
233,United Nations,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9673005,40.7503145,,,,,,,,,
234,University Heights (North)-Fordham,43357,22253,5862,7518,1517,32963,13822,6112,2993,21879,10738,41273,312.0967741935484,-73.9021964967742,40.86394480967742,0.5132504555204466,0.13520308139400788,0.17339760592291903,0.03498858315842886,0.7602693913324261,0.3187951195885324,0.14096916299559473,0.13679784268019562,0.2601700869818041
235,University Heights (South)-Morris Heights,53700,29789,5675,18237,1010,36018,23498,10148,2829,22271,17212,51236,274.40909090909093,-73.9153756659091,40.85165437272727,0.5547299813780261,0.10567970204841713,0.33960893854748603,0.018808193668528865,0.6707262569832402,0.43757914338919923,0.18897579143389198,0.12702617754029905,0.3359356702318682
236,Upper East Side-Carnegie Hill,58593,32777,52639,623,3606,4130,3061,5588,1056,31325,10720,56759,274.8888888888889,-73.96025808518519,40.77586209444444,0.5594012936698923,0.8983837659788712,0.010632669431502057,0.061543187752803236,0.07048623555714846,0.05224173536087929,0.09536975406618538,0.033711093375897845,0.1888687256646523
237,Upper East Side-Lenox Hill-Roosevelt Island,82051,45643,63896,3425,9838,7412,5974,6043,1853,51868,12287,78675,308.76363636363635,-73.95681301090909,40.76682651454546,0.5562759746986631,0.7787351769021706,0.04174233098926278,0.11990103715981523,0.09033406052333305,0.07280837527879003,0.07364931566952261,0.03572530269144752,0.15617413409596442
238,Upper East Side-Yorkville,81278,46310,66869,3241,7347,8403,5553,6058,2241,53661,11557,78317,307.96363636363634,-73.94939750181818,40.77763850727273,0.5697728782696425,0.8227195551071631,0.03987548906223086,0.09039346440611236,0.10338591008637024,0.06832107089249244,0.07453431432860061,0.04176217364566445,0.14756693948951058
239,Upper West Side (Central),98294,53759,78015,6077,7206,13420,7700,9063,2734,59788,17544,95160,284.05333333333334,-73.97466755066667,40.787964676,0.5469204631004945,0.7936903574989318,0.06182472989195678,0.0733106802042851,0.13652918794636498,0.0783364193134881,0.09220298288807048,0.04572823978055797,0.18436317780580075
240,Upper West Side-Lincoln Square,59691,32308,47445,2375,7340,6010,4459,4959,1843,36884,9481,57091,290.9761904761905,-73.98324285952381,40.77555195952381,0.5412541254125413,0.7948434437352365,0.03978824278366923,0.12296661138195038,0.1006851954230956,0.07470137876731836,0.08307785093230136,0.04996746556772584,0.16606820689775972
241,Upper West Side-Manhattan Valley,52424,29050,31182,7994,5100,13514,10258,5740,2434,28977,12278,50843,340.46875,-73.966479771875,40.798975321875,0.5541355104532275,0.5948039066076606,0.15248741034640623,0.0972836868609797,0.2577826949488784,0.19567373721959408,0.10949183580039676,0.08399765331124685,0.24148850382550205
242,Van Cortlandt Park,62,45,0,54,0,8,8,11,0,37,24,62,12.0,-73.8812755,40.8952301,0.7258064516129032,0.0,0.8709677419354839,0.0,0.12903225806451613,0.12903225806451613,0.1774193548387097,0.0,0.3870967741935484
243,Wakefield-Woodlawn,46877,24701,9998,28550,1591,9360,7329,6036,2607,24240,11656,45318,239.9777777777778,-73.85386571333333,40.897621586666666,0.5269321842268063,0.21328156665315612,0.609040680930947,0.03393988523156345,0.19967148068349083,0.15634532926595132,0.12876250613307166,0.10754950495049505,0.25720464274681143
244,Washington Heights (North),81211,41288,34840,8248,2340,52064,16847,7835,4747,45999,18431,78699,339.1489361702128,-73.9326867787234,40.85499647872341,0.5084040339362894,0.4290059228429646,0.10156259620002217,0.02881383063870658,0.6410954181083843,0.2074472669958503,0.09647707822831883,0.10319789560642623,0.2341961143089493
245,Washington Heights (South),84788,42562,26099,13743,2897,62631,23525,9548,6250,46404,19643,81819,318.63829787234044,-73.94016131702128,40.840429706382984,0.5019814124640279,0.3078147851111006,0.16208661603057037,0.034167570882672076,0.7386776430626976,0.2774567155729584,0.1126102750389206,0.13468666494267736,0.24007871032400788
246,West Farms,19342,10420,2284,4731,221,14736,8849,3179,2235,8432,5684,18292,332.2857142857143,-73.8803323642857,40.843141100000004,0.538724020266777,0.11808499638093269,0.24459724950884087,0.01142591252197291,0.761865370695895,0.4575018095336573,0.16435735704684107,0.265061669829222,0.310736934178876
247,West New Brighton-Silver Lake-Grymes Hill,35081,17811,23593,6105,1904,9262,5575,5646,1322,16332,10260,33779,297.25,-74.10419951785714,40.629781310714286,0.5077107266041447,0.6725292893589122,0.1740258259456686,0.05427439354636413,0.26401755936261795,0.15891793278412816,0.16094182035859866,0.08094538329659565,0.3037390094437372
248,West Village,33909,16565,29670,530,2445,2175,2241,1809,1326,24651,4093,33246,173.35714285714286,-74.0043486,40.73508666428571,0.4885133740304934,0.874988940989118,0.015630068713320948,0.07210475095107494,0.0641422631159869,0.06608864903123064,0.0533486684950898,0.05379092126080078,0.12311255489382181
249,Westchester Square,15372,7932,2799,2130,3481,8891,3531,2430,1273,7818,4190,14592,259.61538461538464,-73.84782793076923,40.83911823076923,0.5160031225604996,0.18208430913348947,0.13856362217017953,0.22645068956544367,0.5783892792089513,0.22970335675253709,0.15807962529274006,0.1628293681248401,0.2871436403508772
250,Westerleigh-Castleton Corners,30332,15287,25599,1023,2160,4423,2522,3561,932,14915,7473,29326,361.3181818181818,-74.12981582727274,40.617397013636364,0.503989186337861,0.8439601740735857,0.03372675722009759,0.0712119214031386,0.14581959646577872,0.08314651193459054,0.11740076486878544,0.06248742876299028,0.2548250699038396
251,Whitestone-Beechhurst,27244,14059,19873,136,5684,3616,1216,3115,790,13423,6319,26337,328.54545454545456,-73.8107535,40.78747196818182,0.5160402290412568,0.7294450154162384,0.004991924827484951,0.20863309352517986,0.13272647188371753,0.04463368081045368,0.1143371017471737,0.05885420546822618,0.2399286175342674
252,Williamsbridge-Olinville,59000,31740,5397,41422,708,16149,14205,9419,4926,29527,17594,56368,260.65384615384613,-73.86090393653846,40.880497825000006,0.5379661016949152,0.09147457627118644,0.7020677966101695,0.012,0.27371186440677964,0.2407627118644068,0.15964406779661017,0.16683035865479054,0.3121274481975589
253,Williamsburg,54330,26982,38980,3361,3855,18952,10713,5340,2001,34166,10393,51954,270.5128205128205,-73.9581030025641,40.71281502564103,0.4966316951960243,0.7174673292840051,0.06186269096263575,0.07095527332965212,0.3488312166390576,0.19718387631143014,0.09828823854224185,0.05856699642919862,0.20004234515148014
254,Windsor Terrace-South Slope,22324,11863,17932,909,1891,3478,1683,2591,665,13678,4402,21172,239.72727272727272,-73.97980554090908,40.656361827272725,0.5314011825837663,0.8032610643253897,0.04071850922773697,0.08470704174879054,0.15579645224870095,0.07538971510481993,0.11606342949292242,0.04861821903787104,0.2079161156244096
255,Woodhaven,42676,21590,20651,1888,8663,24461,5446,5595,1637,22740,10108,40844,352.18518518518516,-73.85790631851852,40.69157412592593,0.505904958290374,0.48390195894648047,0.04424032242946856,0.20299465741868966,0.5731793045271347,0.1276127097197488,0.13110413347080327,0.0719876868953386,0.24747820977377338
256,Woodside,52942,25887,24042,579,22059,19495,7302,5695,1805,27794,12807,51050,359.625,-73.90193004375,40.743440934375,0.4889690604812814,0.4541196025839598,0.010936496543387103,0.41666351856748896,0.3682331608174984,0.13792452117411508,0.10757054890257263,0.06494207382888394,0.250871694417238
257,Yankee Stadium-Macombs Dam Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9264722,40.8299343,,,,,,,,,
